0.481700 2 10
0.473800 3 10
0.501500 4 10
0.515800 5 10
0.521700 6 10
0.478000 7 10
0.536200 8 10
0.549400 9 10
0.520200 10 10
0.526300 11 10
0.529300 12 10
0.387700 13 10
0.598100 14 10
0.566600 15 10
0.460200 16 10
0.414700 17 10
0.572600 18 10
0.671500 19 10
0.529200 20 10
0.458300 21 10
0.477900 22 10
0.458500 23 10
0.548100 24 10
0.374600 25 10
0.386500 26 10
0.463800 27 10
0.472100 28 10
