0.392100 2 10
0.496200 3 10
0.481800 4 10
0.464000 5 10
0.454100 6 10
0.466400 7 10
0.518800 8 10
0.441600 9 10
0.513700 10 10
0.403500 11 10
0.372800 12 10
0.389000 13 10
0.451800 14 10
0.494900 15 10
0.439100 16 10
0.427800 17 10
0.537200 18 10
0.488200 19 10
0.387900 20 10
0.460900 21 10
0.461000 22 10
0.385200 23 10
0.431000 24 10
0.483400 25 10
0.478400 26 10
0.440600 27 10
0.509800 28 10
0.491600 29 10
0.403100 30 10
