2.463800 2 10
2.684800 3 10
2.680200 4 10
2.678800 5 10
2.858200 6 10
2.895700 7 10
2.881700 8 10
3.077700 9 10
3.105100 10 10
2.880900 11 10
2.931500 12 10
2.990600 13 10
2.839200 14 10
2.973600 15 10
2.948600 16 10
3.029000 17 10
2.945500 18 10
2.726300 19 10
2.796700 20 10
3.039300 21 10
2.886900 22 10
2.792000 23 10
2.987300 24 10
2.918000 25 10
2.939500 26 10
2.977800 27 10
2.954100 28 10
2.978900 29 10
3.153100 30 10
